ESTADO,MÊS,PRODUTO,REGIÃO,PREÇO PONDERADO POR MÊS,PREÇO MÁXIMO PONDERADO,PREÇO MÍNIMO PONDERADO
BAHIA,2019-08-31,GLP,NORDESTE,62.694554999999994,67.64999999999999,58.83499999999999
CEARA,2019-08-31,GNV,NORDESTE,3.6325294117647062,3.657470588235294,3.5705882352941174
PARA,2019-05-31,GASOLINA COMUM,NORTE,4.774303237184958,4.9124016612618755,4.644976560277635
RONDONIA,2019-07-31,ÓLEO DIESEL S10,NORTE,3.8614955824943498,4.029057324840764,3.679822477912472
BAHIA,2018-12-31,GASOLINA COMUM,NORDESTE,4.541027027027027,4.7555015015015005,4.424594594594595
BAHIA,2019-02-28,GNV,NORDESTE,2.9854111295681065,3.0863845514950166,2.930535714285715
DISTRITO FEDERAL,2019-08-31,GLP,CENTRO OESTE,73.333,95.0,60.0
MARANHAO,2018-12-31,ÓLEO DIESEL,NORDESTE,3.5305238095238094,3.637349206349206,3.4241428571428574
MARANHAO,2019-02-28,GLP,NORDESTE,72.41924591836734,81.59081632653063,68.66306428571427
RIO GRANDE DO NORTE,2019-04-30,GNV,NORDESTE,3.6240579710144925,3.6367391304347825,3.613913043478261
RIO GRANDE DO NORTE,2019-06-30,ÓLEO DIESEL,NORDESTE,3.7225104664391355,3.8358510807736064,3.6019465301478952
RIO GRANDE DO SUL,2019-06-30,GASOLINA COMUM,SUL,4.692218290993072,4.81419507313318,4.577930238645112
ACRE,2019-01-31,ÓLEO DIESEL,NORTE,4.411981744062389,4.571456930166607,4.249758950726692
AMAZONAS,2019-01-31,ÓLEO DIESEL,NORTE,3.7189907377834555,3.885279463430214,3.596741935483871
BAHIA,2018-12-31,GLP,NORDESTE,62.893929292929286,67.35858585858587,58.92929292929295
CEARA,2019-05-31,ÓLEO DIESEL S10,NORDESTE,3.9017736223431445,3.993641553678261,3.7837333072783577
MATO GROSSO DO SUL,2019-04-30,GLP,CENTRO OESTE,71.09798579710144,83.23217391304348,62.498260869565215
RIO GRANDE DO NORTE,2019-04-30,GLP,NORDESTE,68.69142248062016,71.93488372093023,65.65891472868216
RONDONIA,2018-12-31,GASOLINA COMUM,NORTE,4.4587671232876716,4.7111095890410954,4.315178082191781
RORAIMA,2018-12-31,ÓLEO DIESEL S10,NORTE,3.624,3.7800000000000002,3.45
SAO PAULO,2019-04-30,GLP,SUDESTE,67.46953857957904,73.38291920781691,62.059023542527406
AMAPA,2019-06-30,ÓLEO DIESEL,NORTE,4.171154358974359,4.5408307692307694,4.009610256410257
BAHIA,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.341182314623395,3.6165135546280767,3.1660143347505554
GOIAS,2019-03-31,ETANOL HIDRATADO,CENTRO OESTE,2.9331144953620374,3.083193040749458,2.788925192671558
RIO DE JANEIRO,2019-05-31,ÓLEO DIESEL,SUDESTE,3.620726583754372,3.773025683378676,3.4795742000259096
RORAIMA,2019-06-30,ÓLEO DIESEL,NORTE,3.6331333333333338,3.7516666666666674,3.506666666666667
RORAIMA,2019-07-31,ÓLEO DIESEL S10,NORTE,3.6017419354838713,3.8235483870967744,3.454838709677419
CEARA,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.8428,3.947976788503593,3.7312440487347702
CEARA,2019-07-31,GNV,NORDESTE,3.6151022816679776,3.66064948859166,3.5186845003933906
GOIAS,2019-05-31,GLP,CENTRO OESTE,71.95401188455008,75.10850439882697,68.6553480475382
GOIAS,2019-06-30,ÓLEO DIESEL S10,CENTRO OESTE,3.771475382692909,3.935628053733209,3.6041928147453923
MATO GROSSO,2019-02-28,GASOLINA COMUM,CENTRO OESTE,4.389763364637891,4.583092739750768,4.185778490157124
PIAUI,2019-02-28,GLP,NORDESTE,66.1081418367347,67.66428571428571,63.62346938775511
PIAUI,2019-05-31,GLP,NORDESTE,68.144932718894,68.5926267281106,66.39170506912443
TOCANTINS,2019-06-30,GASOLINA COMUM,NORTE,4.703441304347827,4.919405797101448,4.5865217391304345
MATO GROSSO,2019-01-31,ÓLEO DIESEL S10,CENTRO OESTE,3.9469047786014824,4.165924413945101,3.7061691043878984
PARAIBA,2019-07-31,GASOLINA COMUM,NORDESTE,4.431561914672216,4.49831737773153,4.349792403746098
PERNAMBUCO,2018-12-31,GASOLINA COMUM,NORDESTE,4.266859374999999,4.487041666666667,4.134875
RIO GRANDE DO NORTE,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.676822635693053,3.7890875261477484,3.5620554882747983
RIO GRANDE DO NORTE,2019-08-31,GASOLINA COMUM,NORDESTE,4.373396825396825,4.45952380952381,4.311412698412699
AMAPA,2019-08-31,GASOLINA COMUM,NORTE,3.8810000000000002,4.5569999999999995,3.632857142857143
AMAZONAS,2019-05-31,ÓLEO DIESEL S10,NORTE,3.940675601999091,4.069559745570195,3.8114720581553843
BAHIA,2019-08-31,GASOLINA COMUM,NORDESTE,4.566109144542773,4.753539823008849,4.347879056047197
MATO GROSSO DO SUL,2019-06-30,GASOLINA COMUM,CENTRO OESTE,4.360033855185911,4.518357077625571,4.234611480756686
PARA,2019-06-30,GASOLINA COMUM,NORTE,4.770448649975454,4.941900540009817,4.6368251350024545
PARANA,2019-02-28,ÓLEO DIESEL,SUL,3.2479634423251595,3.4098537368625927,3.105081419488776
PERNAMBUCO,2019-08-31,GLP,NORDESTE,66.55143636363636,69.67272727272727,64.99393939393939
RIO GRANDE DO NORTE,2019-05-31,GASOLINA COMUM,NORDESTE,4.764203144140465,4.836260106165782,4.680240608411597
RONDONIA,2018-12-31,ETANOL HIDRATADO,NORTE,3.99228125,4.242500000000001,3.7937812500000003
SAO PAULO,2019-08-31,GASOLINA COMUM,SUDESTE,4.11997014015844,4.40642108470445,3.9106569165143203
ALAGOAS,2019-02-28,ETANOL HIDRATADO,NORDESTE,3.3727448412698413,3.5703420634920637,3.2089843915343916
BAHIA,2019-05-31,ÓLEO DIESEL S10,NORDESTE,3.752713621953875,3.941471577571811,3.6004338019988866
MATO GROSSO,2019-01-31,ÓLEO DIESEL,CENTRO OESTE,3.874961378099627,4.039612610635652,3.6835442176870745
MATO GROSSO,2019-02-28,ÓLEO DIESEL,CENTRO OESTE,3.8515658637873753,3.99861561461794,3.687073588039867
MATO GROSSO DO SUL,2019-02-28,ETANOL HIDRATADO,CENTRO OESTE,3.3105778688524587,3.520519153563064,3.1179565908330553
RIO DE JANEIRO,2019-01-31,GLP,SUDESTE,65.34199939135726,71.47130684288322,60.4002260672985
SANTA CATARINA,2019-01-31,ETANOL HIDRATADO,SUL,3.4546769876775754,3.690252962875755,3.222865355937525
SANTA CATARINA,2019-01-31,ÓLEO DIESEL,SUL,3.26884922707701,3.396790075527635,3.1463817321945364
TOCANTINS,2019-01-31,ETANOL HIDRATADO,NORTE,3.693532340777502,3.8543902398676595,3.500766087675765
ACRE,2018-12-31,ETANOL HIDRATADO,NORTE,4.0503888888888895,4.210000000000001,3.983333333333334
ACRE,2018-12-31,GASOLINA COMUM,NORTE,4.865230769230769,5.07974358974359,4.682564102564102
MINAS GERAIS,2019-02-28,ÓLEO DIESEL,SUDESTE,3.495319898768604,3.6684240953388225,3.377888796555111
RIO GRANDE DO SUL,2019-04-30,ETANOL HIDRATADO,SUL,4.168844419306184,4.377987254901959,4.0047950603318245
RIO GRANDE DO SUL,2019-05-31,ÓLEO DIESEL S10,SUL,3.6856231068708816,3.845445174125097,3.542821061863609
RORAIMA,2018-12-31,ETANOL HIDRATADO,NORTE,3.913,3.95,3.89
SANTA CATARINA,2019-06-30,ÓLEO DIESEL S10,SUL,3.618755452196382,3.8048693798449618,3.4417957622739017
MATO GROSSO,2019-04-30,ÓLEO DIESEL S10,CENTRO OESTE,3.9836984004127975,4.199713725490197,3.785009649122808
MATO GROSSO DO SUL,2018-12-31,ETANOL HIDRATADO,CENTRO OESTE,3.3471309523809523,3.528119047619047,3.158297619047619
MATO GROSSO DO SUL,2019-03-31,ÓLEO DIESEL,CENTRO OESTE,3.591643422831756,3.74061638014294,3.453099864786556
MATO GROSSO DO SUL,2019-04-30,ETANOL HIDRATADO,CENTRO OESTE,3.504550156494523,3.6828136932707354,3.3244262910798117
PARA,2019-05-31,ÓLEO DIESEL,NORTE,3.9477251221896386,4.062675366568914,3.812380547409579
RIO GRANDE DO SUL,2019-08-31,GASOLINA COMUM,SUL,4.551872576177285,4.684493074792244,4.407792243767313
AMAZONAS,2019-07-31,ÓLEO DIESEL,NORTE,3.8253840013033558,3.928242750081459,3.692767025089606
ESPIRITO SANTO,2019-01-31,ÓLEO DIESEL S10,SUDESTE,3.5030520135387166,3.6610432410029703,3.3557346135249015
MATO GROSSO,2019-01-31,GASOLINA COMUM,CENTRO OESTE,4.517292198523714,4.7132073732718895,4.317351576199992
PARA,2018-12-31,ÓLEO DIESEL S10,NORTE,3.826130841121495,4.030205607476636,3.64903738317757
PARANA,2019-07-31,ÓLEO DIESEL S10,SUL,3.4390407116120616,3.6315203768347555,3.237358434621693
PARANA,2019-08-31,ÓLEO DIESEL,SUL,3.3274411764705882,3.477147058823529,3.1779754901960784
RIO GRANDE DO NORTE,2019-05-31,ÓLEO DIESEL,NORDESTE,3.748465418261345,3.8325205030071077,3.6794682886823398
RIO GRANDE DO NORTE,2019-06-30,ÓLEO DIESEL S10,NORDESTE,3.845441543026706,3.9527701285855597,3.7446053412462907
RORAIMA,2019-06-30,GASOLINA COMUM,NORTE,4.228266666666666,4.258333333333333,4.208
BAHIA,2018-12-31,ETANOL HIDRATADO,NORDESTE,3.417609907120743,3.5344489164086683,3.2344705882352938
CEARA,2019-03-31,GNV,NORDESTE,3.5802351443123936,3.6710785229202036,3.498369694397283
PARAIBA,2019-06-30,GASOLINA COMUM,NORDESTE,4.53690752688172,4.605771505376344,4.471218817204301
PARANA,2019-08-31,ETANOL HIDRATADO,SUL,2.795991935483872,2.981037634408602,2.668295698924731
AMAPA,2019-07-31,ÓLEO DIESEL S10,NORTE,4.604792766373412,4.829315738025414,4.333895405669599
MINAS GERAIS,2019-06-30,ETANOL HIDRATADO,SUDESTE,3.0210303244005647,3.2342069581570287,2.8914316690173956
PARANA,2019-01-31,GASOLINA COMUM,SUL,4.167382005250085,4.370102958016949,4.028297158260073
PARANA,2019-02-28,GNV,SUL,1.9789924812030075,2.000781954887218,1.9520601503759396
PARANA,2019-05-31,GNV,SUL,2.065114369501466,2.071900293255132,2.0591290322580647
TOCANTINS,2019-05-31,ETANOL HIDRATADO,NORTE,3.7970574811256004,4.062426904598491,3.5921453328757718
ACRE,2018-12-31,ÓLEO DIESEL S10,NORTE,4.47627027027027,4.632162162162162,4.365405405405405
CEARA,2019-06-30,GASOLINA COMUM,NORDESTE,4.603268237082067,4.7448431357649445,4.529893262411347
MINAS GERAIS,2019-04-30,GNV,SUDESTE,2.661838888888889,2.6687722222222225,2.6549055555555556
PERNAMBUCO,2019-04-30,ETANOL HIDRATADO,NORDESTE,3.4484438215102973,3.6044855453852023,3.328176125095347
PERNAMBUCO,2019-06-30,GNV,NORDESTE,2.4810729957805906,2.48136835443038,2.4807696202531644
RIO GRANDE DO SUL,2018-12-31,ÓLEO DIESEL,SUL,3.366183856502242,3.5093408071748886,3.228780269058296
SANTA CATARINA,2019-06-30,GLP,SUL,70.2732505574136,73.55128205128206,67.54196432552955
SAO PAULO,2019-02-28,ETANOL HIDRATADO,SUDESTE,2.6183402843398333,2.8665999441628727,2.4230299716519204
DISTRITO FEDERAL,2019-01-31,GLP,CENTRO OESTE,73.095,95.0,65.0
DISTRITO FEDERAL,2019-07-31,ÓLEO DIESEL S10,CENTRO OESTE,3.827419354838709,4.129,3.5250645161290324
ESPIRITO SANTO,2019-02-28,GLP,SUDESTE,64.49246144121365,68.44310998735777,60.81845764854614
MATO GROSSO DO SUL,2019-08-31,ETANOL HIDRATADO,CENTRO OESTE,3.3819285714285714,3.5785833333333334,3.2381309523809527
PARANA,2019-04-30,GLP,SUL,70.1212880299252,75.77057356608479,64.6127680798005
RORAIMA,2019-06-30,GLP,NORTE,84.17916666666667,85.2,82.2
AMAZONAS,2019-05-31,GLP,NORTE,74.39870852534563,80.91589861751152,70.48099078341012
ESPIRITO SANTO,2019-01-31,ETANOL HIDRATADO,SUDESTE,3.5432644239631337,3.680197603686636,3.367233824884793
MINAS GERAIS,2019-08-31,ÓLEO DIESEL S10,SUDESTE,3.6772851153039836,3.8583060796645685,3.5223542976939206
SANTA CATARINA,2019-02-28,GLP,SUL,70.17652249999999,73.26685714285716,67.22103571428572
AMAZONAS,2019-01-31,GNV,NORTE,0.7158064516129032,0.7203225806451613,0.7112903225806452
BAHIA,2019-05-31,ÓLEO DIESEL,NORDESTE,3.674833900070459,3.8220539472474955,3.540101461262751
CEARA,2019-02-28,ETANOL HIDRATADO,NORDESTE,3.521970400926328,3.659915255463887,3.367970473295701
GOIAS,2019-05-31,GASOLINA COMUM,CENTRO OESTE,4.724609375000001,4.8621629704301075,4.564797631048386
MATO GROSSO,2019-03-31,GNV,CENTRO OESTE,0.23864516129032257,0.23864516129032257,0.23864516129032257
PARAIBA,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.6273725559481744,3.7863138987043583,3.5201560659599527
RIO GRANDE DO NORTE,2019-06-30,ETANOL HIDRATADO,NORDESTE,3.7287609467455622,3.874747830374753,3.6326570019723867
RIO GRANDE DO NORTE,2019-08-31,GNV,NORDESTE,3.5153333333333334,3.5599999999999996,3.493333333333333
SERGIPE,2019-07-31,GASOLINA COMUM,NORDESTE,4.33361215303826,4.434363090772693,4.251850712678169
AMAZONAS,2018-12-31,ÓLEO DIESEL S10,NORTE,3.8876382978723405,4.002085106382979,3.778297872340426
ESPIRITO SANTO,2019-01-31,GLP,SUDESTE,64.87511310026458,69.01248099983111,60.66492709564826
MATO GROSSO DO SUL,2019-01-31,ETANOL HIDRATADO,CENTRO OESTE,3.3487513472485766,3.527276280834915,3.1611996963946867
MATO GROSSO DO SUL,2019-01-31,ÓLEO DIESEL S10,CENTRO OESTE,3.6097180245196068,3.8213970089557425,3.4138612294583077
PIAUI,2019-08-31,ÓLEO DIESEL S10,NORDESTE,3.747873015873016,3.8720952380952385,3.586222222222222
SAO PAULO,2019-08-31,ETANOL HIDRATADO,SUDESTE,2.592473557692307,2.854820913461539,2.414269230769231
ALAGOAS,2019-03-31,ÓLEO DIESEL,NORDESTE,3.7071088346410925,3.8828760534728275,3.5735743969776226
AMAZONAS,2019-01-31,GLP,NORTE,74.50468375576037,79.18490783410138,70.51238479262672
ESPIRITO SANTO,2019-01-31,GASOLINA COMUM,SUDESTE,4.407449666295884,4.5103492769744165,4.300960789766407
MATO GROSSO,2019-04-30,ETANOL HIDRATADO,CENTRO OESTE,2.6379954051796157,2.7967514619883045,2.511266917293233
PARA,2019-02-28,ETANOL HIDRATADO,NORTE,3.7340871428571427,3.8858630158730154,3.602161746031746
PARA,2019-02-28,ÓLEO DIESEL S10,NORTE,3.8076181520314547,3.991183355176933,3.6159036041939716
PERNAMBUCO,2019-07-31,ÓLEO DIESEL,NORDESTE,3.679085521380345,3.7547149287321826,3.601774193548387
PERNAMBUCO,2019-08-31,ÓLEO DIESEL,NORDESTE,3.6387500000000004,3.6816250000000004,3.63
RIO GRANDE DO NORTE,2019-06-30,GLP,NORDESTE,68.78533953488372,72.22325581395347,66.5953488372093
SERGIPE,2019-04-30,ETANOL HIDRATADO,NORDESTE,3.539605189620758,3.6660301397205592,3.399489021956088
TOCANTINS,2019-04-30,GASOLINA COMUM,NORTE,4.553601449275362,4.818478260869565,4.384918115942029
MATO GROSSO DO SUL,2019-08-31,GNV,CENTRO OESTE,2.897,2.897,2.897
PIAUI,2019-02-28,ETANOL HIDRATADO,NORDESTE,3.283524656306037,3.4716186491332937,3.2054605499103412
RIO DE JANEIRO,2019-04-30,GASOLINA COMUM,SUDESTE,4.887422264813928,5.116549432997924,4.638628078581696
SANTA CATARINA,2019-07-31,ÓLEO DIESEL,SUL,3.4388337165757834,3.561619341698969,3.3114916891137236
SAO PAULO,2018-12-31,GLP,SUDESTE,67.82935531496062,73.75698818897636,62.23594488188978
TOCANTINS,2019-02-28,GASOLINA COMUM,NORTE,4.4104549689441,4.706118788819876,4.232427795031056
BAHIA,2019-04-30,GASOLINA COMUM,NORDESTE,4.5906642842842835,4.7951116716716715,4.43349029029029
CEARA,2019-07-31,GLP,NORDESTE,73.15288246029397,77.24015981059485,70.29689257176679
MARANHAO,2019-03-31,ETANOL HIDRATADO,NORDESTE,3.6578438916958156,3.815092239927451,3.510288897525586
MATO GROSSO DO SUL,2019-07-31,ETANOL HIDRATADO,CENTRO OESTE,3.3963656676580496,3.5812463204453593,3.254758560207428
ALAGOAS,2019-06-30,GNV,NORDESTE,2.775228682170543,2.7886937984496125,2.7634751937984494
GOIAS,2019-01-31,ÓLEO DIESEL S10,CENTRO OESTE,3.6039975926817527,3.8052296951964744,3.4213766156809005
PIAUI,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.413140141881944,3.461651318431268,3.369513585865346
RIO DE JANEIRO,2019-01-31,GASOLINA COMUM,SUDESTE,4.791835920040687,5.039154847957092,4.5722010079681885
RIO DE JANEIRO,2019-02-28,GASOLINA COMUM,SUDESTE,4.725093147641832,5.004168882433357,4.498350358851676
ALAGOAS,2019-05-31,ÓLEO DIESEL,NORDESTE,3.821774898642693,4.000922263352724,3.684461131676361
CEARA,2018-12-31,GLP,NORDESTE,71.01541221374046,75.81679389312977,66.80916030534351
MARANHAO,2019-08-31,GLP,NORDESTE,69.67786956521739,74.17130434782611,68.54724637681159
PARAIBA,2018-12-31,GASOLINA COMUM,NORDESTE,4.28020634920635,4.511619047619048,4.139619047619048
PERNAMBUCO,2019-03-31,ÓLEO DIESEL,NORDESTE,3.577452764976958,3.6938306451612903,3.5106785714285715
AMAPA,2019-02-28,ÓLEO DIESEL,NORTE,4.0282857142857145,4.245160714285714,3.67
DISTRITO FEDERAL,2019-06-30,ETANOL HIDRATADO,CENTRO OESTE,3.222433333333334,3.652333333333333,2.966666666666667
GOIAS,2019-02-28,GASOLINA COMUM,CENTRO OESTE,4.356798291925466,4.518821428571429,4.203385248447205
RIO GRANDE DO NORTE,2019-07-31,GLP,NORDESTE,68.43206226556639,71.32108027006751,66.17329332333082
ACRE,2019-03-31,ETANOL HIDRATADO,NORTE,4.0389928315412185,4.241827956989248,3.776666666666666
BAHIA,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.6437323114175486,3.833132500205205,3.479948227037675
DISTRITO FEDERAL,2019-04-30,GNV,CENTRO OESTE,0.3289,0.3289,0.3289
MATO GROSSO,2019-03-31,GASOLINA COMUM,CENTRO OESTE,4.45554634759849,4.600620109453074,4.257451272986845
PARANA,2019-05-31,GASOLINA COMUM,SUL,4.421912384414485,4.577146114209078,4.2982196124797065
RORAIMA,2018-12-31,ÓLEO DIESEL,NORTE,3.5849999999999995,3.73,3.39
DISTRITO FEDERAL,2018-12-31,ÓLEO DIESEL S10,CENTRO OESTE,3.832,3.999,3.499
GOIAS,2019-07-31,GASOLINA COMUM,CENTRO OESTE,4.491045411838396,4.660134441818751,4.352961193519915
MARANHAO,2019-05-31,ETANOL HIDRATADO,NORDESTE,3.8302297440557327,3.9588241708314404,3.664166439497198
PARANA,2019-07-31,GLP,SUL,70.00206347243854,76.04746383211034,64.21539764607653
PERNAMBUCO,2019-05-31,GASOLINA COMUM,NORDESTE,4.5527192941017685,4.676744837359968,4.467274868403294
SANTA CATARINA,2019-03-31,GNV,SUL,2.723007012622721,2.7520158952781677,2.6858298270219727
SAO PAULO,2019-04-30,ÓLEO DIESEL S10,SUDESTE,3.5714466279799253,3.8056554579673763,3.363330630489336
SAO PAULO,2019-06-30,GASOLINA COMUM,SUDESTE,4.235609391103879,4.52066671752102,4.0207978064822365
AMAZONAS,2019-04-30,ÓLEO DIESEL,NORTE,3.7812933665008295,3.939560033167496,3.6657621890547265
AMAZONAS,2019-06-30,GLP,NORTE,74.6447375,82.69226190476192,69.5577380952381
MARANHAO,2019-05-31,GLP,NORDESTE,70.26114212248714,73.90465638148667,68.74126227208976
MATO GROSSO,2019-03-31,ÓLEO DIESEL,CENTRO OESTE,3.908016841062473,4.0738133242523675,3.7664231316946317
MINAS GERAIS,2019-03-31,ÓLEO DIESEL S10,SUDESTE,3.705065373563218,3.8918547576010383,3.5648791365406
RIO DE JANEIRO,2019-08-31,ÓLEO DIESEL S10,SUDESTE,3.674657817109144,3.9507994100294987,3.456660766961652
BAHIA,2019-06-30,ÓLEO DIESEL S10,NORDESTE,3.73595026123302,3.927232351097179,3.556538850574713
RIO GRANDE DO SUL,2019-02-28,GLP,SUL,69.72633404142329,75.27504552006677,64.2670313329793
RORAIMA,2019-04-30,ÓLEO DIESEL,NORTE,3.6257333333333337,3.743333333333333,3.556666666666666
SAO PAULO,2019-03-31,ETANOL HIDRATADO,SUDESTE,2.821884073893361,3.0568505006898827,2.6082424347196693
CEARA,2019-03-31,ÓLEO DIESEL,NORDESTE,3.7563154018273357,3.8227319597240346,3.697039157188141
DISTRITO FEDERAL,2019-03-31,ÓLEO DIESEL S10,CENTRO OESTE,3.820258064516129,4.050161290322581,3.5791612903225802
DISTRITO FEDERAL,2019-05-31,ÓLEO DIESEL,CENTRO OESTE,3.770677419354839,4.077387096774194,3.4660967741935487
MARANHAO,2019-02-28,ETANOL HIDRATADO,NORDESTE,3.660284523809524,3.827848129251701,3.4687
MATO GROSSO DO SUL,2019-02-28,GASOLINA COMUM,CENTRO OESTE,4.0062518145826465,4.166978802375454,3.8483599472121415
RIO GRANDE DO NORTE,2019-03-31,GNV,NORDESTE,3.2597909199522097,3.2903106332138585,3.229073476702509
CEARA,2019-01-31,ETANOL HIDRATADO,NORDESTE,3.4994783974608112,3.647592596191217,3.346879712397979
MATO GROSSO,2018-12-31,ETANOL HIDRATADO,CENTRO OESTE,2.7811572327044027,2.880698113207547,2.6517044025157235
PARA,2019-02-28,GASOLINA COMUM,NORTE,4.446160591976517,4.61689273483366,4.317775318003913
RONDONIA,2019-05-31,GLP,NORTE,78.7096711941143,88.51046972269383,73.80192416525185
SAO PAULO,2019-07-31,GLP,SUDESTE,67.26127382553743,73.22731434481358,61.450981574071726
AMAZONAS,2019-04-30,GLP,NORTE,74.79466666666667,81.50178571428572,70.5
PARAIBA,2019-06-30,GNV,NORDESTE,3.6965306010928964,3.7090737704918033,3.6804983606557373
RIO GRANDE DO SUL,2019-03-31,GNV,SUL,3.2037501104728237,3.2115570039770214,3.192348652231551
RORAIMA,2019-05-31,ÓLEO DIESEL S10,NORTE,3.7756451612903223,3.8758064516129034,3.64258064516129
MATO GROSSO DO SUL,2019-06-30,GLP,CENTRO OESTE,72.38791425790755,83.49717761557177,63.82759464720195
PERNAMBUCO,2018-12-31,ÓLEO DIESEL,NORDESTE,3.6041,3.7049000000000003,3.5521000000000003
PIAUI,2019-03-31,ETANOL HIDRATADO,NORDESTE,3.3944200268817206,3.553199260752688,3.3036274641577057
SAO PAULO,2019-08-31,ÓLEO DIESEL S10,SUDESTE,3.5394725274725265,3.790082417582418,3.297051020408163
TOCANTINS,2019-06-30,ÓLEO DIESEL S10,NORTE,3.677959727385378,4.016656009913259,3.4612200743494426
TOCANTINS,2019-08-31,ETANOL HIDRATADO,NORTE,3.6218648648648646,3.8339189189189185,3.4392432432432427
MARANHAO,2019-03-31,ÓLEO DIESEL,NORDESTE,3.595439665471923,3.690170051772202,3.486374651533253
PERNAMBUCO,2019-01-31,ETANOL HIDRATADO,NORDESTE,3.1492207860327457,3.324388483009254,3.037427559851636
PIAUI,2019-02-28,ÓLEO DIESEL,NORDESTE,3.5580690993788817,3.6600458074534163,3.46635248447205
SERGIPE,2019-01-31,GNV,NORDESTE,3.018290322580645,3.0212150537634406,3.0126129032258064
ALAGOAS,2018-12-31,ETANOL HIDRATADO,NORDESTE,3.406375,3.5630892857142857,3.248821428571429
ALAGOAS,2019-06-30,GLP,NORDESTE,65.37548086021505,68.73281720430109,61.48040860215054
BAHIA,2019-05-31,ETANOL HIDRATADO,NORDESTE,3.5774865672220812,3.791095629740267,3.395036118169651
MATO GROSSO,2019-07-31,GASOLINA COMUM,CENTRO OESTE,4.403040220498163,4.5472378521845656,4.2367247856267864
PARAIBA,2019-04-30,GNV,NORDESTE,3.3463818181818183,3.3545252525252525,3.3380828282828285
PARANA,2018-12-31,ÓLEO DIESEL,SUL,3.245542056074767,3.442668224299066,3.0887056074766353
PERNAMBUCO,2019-07-31,GASOLINA COMUM,NORDESTE,4.405025630621491,4.538637722323664,4.289683641036045
RIO DE JANEIRO,2019-06-30,GASOLINA COMUM,SUDESTE,4.967012435439015,5.188552747980399,4.781200013243279
RIO GRANDE DO NORTE,2018-12-31,ÓLEO DIESEL,NORDESTE,3.5359333333333334,3.65,3.449133333333333
RIO GRANDE DO NORTE,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.7461868515374457,3.860651669496322,3.6224314280324466
SERGIPE,2018-12-31,ETANOL HIDRATADO,NORDESTE,3.281833333333333,3.502611111111111,3.1459722222222224
ALAGOAS,2019-07-31,GLP,NORDESTE,64.72433858464616,67.45686421605402,60.30007501875468
CEARA,2019-05-31,GASOLINA COMUM,NORDESTE,4.760859168158737,4.825356335671724,4.683249434970207
ESPIRITO SANTO,2019-08-31,ÓLEO DIESEL S10,SUDESTE,3.5988620689655173,3.7532643678160915,3.4387356321839078
MINAS GERAIS,2019-08-31,ÓLEO DIESEL,SUDESTE,3.56746052631579,3.7318605263157885,3.4376289473684216
PARA,2019-04-30,ÓLEO DIESEL,NORTE,3.884966064257028,3.993972891566265,3.7539487951807224
PARA,2019-08-31,GLP,NORTE,76.59648701298703,85.19480519480518,73.0474025974026
RIO GRANDE DO NORTE,2018-12-31,ÓLEO DIESEL S10,NORDESTE,3.663966666666667,3.7940500000000004,3.5376166666666666
TOCANTINS,2019-07-31,ÓLEO DIESEL S10,NORTE,3.635109447004608,3.9668526785714286,3.4158073156682027
BAHIA,2019-02-28,ÓLEO DIESEL S10,NORDESTE,3.581563326468675,3.794305441144591,3.399406134836332
DISTRITO FEDERAL,2019-08-31,GASOLINA COMUM,CENTRO OESTE,4.259,4.489,3.999
MARANHAO,2019-06-30,ÓLEO DIESEL,NORDESTE,3.718520527859237,3.818746138807429,3.6238041055718475
MATO GROSSO DO SUL,2019-05-31,ÓLEO DIESEL,CENTRO OESTE,3.7216438940092167,3.8683169354838713,3.5875092165898614
PARANA,2019-07-31,GNV,SUL,2.0437760910815936,2.056110056925996,2.0314421252371915
RIO GRANDE DO SUL,2019-04-30,ÓLEO DIESEL,SUL,3.4755987075443344,3.5933514577697627,3.3647106402164115
RIO GRANDE DO SUL,2019-05-31,GLP,SUL,70.35539589442814,76.31950146627564,65.43660686562015
RORAIMA,2019-03-31,ÓLEO DIESEL S10,NORTE,3.633709677419355,3.726870967741935,3.5609677419354835
PARA,2018-12-31,GLP,NORTE,77.55273291925465,85.88198757763976,73.6645962732919
PIAUI,2019-03-31,GLP,NORDESTE,67.59985714285715,69.52258064516128,64.67096774193548
ACRE,2019-07-31,ETANOL HIDRATADO,NORTE,3.884480286738351,4.151768219832737,3.7114575866188764
BAHIA,2019-01-31,GLP,NORDESTE,62.82187940546505,66.66278315051599,59.81907574479133
MATO GROSSO,2019-05-31,GASOLINA COMUM,CENTRO OESTE,4.551295394603367,4.712143639683506,4.374241834043416
MATO GROSSO DO SUL,2018-12-31,GNV,CENTRO OESTE,2.7584999999999997,2.7584999999999997,2.7584999999999997
RIO GRANDE DO NORTE,2019-04-30,ETANOL HIDRATADO,NORDESTE,3.5802390022675743,3.6726337868480723,3.506089342403628
RONDONIA,2019-02-28,GLP,NORTE,78.03302130325814,87.46491228070175,73.42005012531328
